__time,/cable_length/data,/hoist_motor_voltage/data,/sway_angle/data,/trolley_motor_voltage/data,/trolley_position/data
1717494504.252383,,,-7.707648754,,
1717494504.268284,,,,0.000000000,
1717494504.278208,,0.000000000,,,
1717494504.278935,0.425067544,,,,
1717494504.278973,,,-8.072696686,,
1717494504.293160,,,,,0.818944454
1717494504.304212,,,,0.000000000,
1717494504.315184,,0.000000000,,,
1717494504.315507,0.425121188,,,,
1717494504.315525,,,-8.212124825,,
1717494504.332238,,,,,0.818944454
1717494504.342307,,,,0.000000000,
1717494504.349972,0.425051093,,,,
1717494504.349993,,,-8.115241051,,
1717494504.353207,,0.000000000,,,
1717494504.367175,,,,,0.818944454
1717494504.377211,,,,0.000000000,
1717494504.382552,0.424969494,,,,
1717494504.382599,,,-7.807116508,,
1717494504.387158,,0.000000000,,,
1717494504.401250,,,,,0.818944454
1717494504.411209,,,,0.000000000,
1717494504.416584,0.424919158,,,,
1717494504.416659,,,-7.289042950,,
1717494504.421227,,0.000000000,,,
1717494504.434278,,,,,0.818944454
1717494504.445292,,,,0.000000000,
1717494504.450372,0.424735397,,,,
1717494504.450418,,,-6.524409771,,
1717494504.456229,,0.000000000,,,
1717494504.469343,,,,,0.818944454
1717494504.480284,,,,0.000000000,
1717494504.482332,0.424601495,,,,
1717494504.482352,,,-5.641000271,,
1717494504.494202,,0.000000000,,,
1717494504.504266,,,,,0.818944454
1717494504.514264,,,,0.000000000,
1717494504.515903,0.424491704,,,,
1717494504.515926,,,-4.589241028,,
1717494504.531303,,0.000000000,,,
1717494504.543280,,,,,0.818944454
1717494504.549474,0.424359977,,,,
1717494504.549503,,,-3.396174431,,
1717494504.553209,,,,0.000000000,
1717494504.566304,,0.000000000,,,
1717494504.576246,,,,,0.818944454
1717494504.583578,0.424238443,,,,
1717494504.583612,,,-2.115004539,,
1717494504.586198,,,,0.000000000,
1717494504.603277,,0.000000000,,,
1717494504.613283,,,,,0.818944454
1717494504.616478,0.424097955,,,,
1717494504.616509,,,-0.785500646,,
1717494504.629251,,,,0.000000000,
1717494504.641280,,0.000000000,,,
1717494504.648810,0.423937798,,,,
1717494504.648861,,,0.577092826,,
1717494504.651182,,,,,0.818944454
1717494504.666309,,,,0.000000000,
1717494504.676278,,0.000000000,,,
1717494504.682718,0.423842937,,,,
1717494504.682758,,,1.920773983,,
1717494504.687305,,,,,0.818944454
1717494504.700259,,,,0.000000000,
1717494504.710208,,0.000000000,,,
1717494504.715778,0.423724830,,,,
1717494504.715806,,,3.193101883,,
1717494504.720235,,,,,0.818944454
1717494504.737360,,,,0.000000000,
1717494504.748172,,0.000000000,,,
1717494504.749212,0.423589885,,,,
1717494504.749230,,,4.367434978,,
1717494504.762228,,,,,0.818888903
1717494504.774255,,,,0.000000000,
1717494504.782356,0.423494607,,,,
1717494504.782388,,,5.353647709,,
1717494504.784227,,0.000000000,,,
1717494504.799281,,,,,0.818888903
1717494504.811213,,,,0.000000000,
1717494504.815932,0.423388958,,,,
1717494504.815970,,,6.229080677,,
1717494504.821250,,0.000000000,,,
1717494504.831336,,,,,0.818888903
1717494504.841346,,,,0.000000000,
1717494504.851314,0.423344195,,,,
1717494504.851346,,,6.941683292,,
1717494504.853251,,0.000000000,,,
1717494504.868317,,,,,0.818888903
1717494504.878293,,,,0.000000000,
1717494504.883582,0.423309475,,,,
1717494504.883604,,,7.441153049,,
1717494504.889228,,0.000000000,,,
1717494504.899336,,,,,0.818888903
1717494504.908277,,,,0.000000000,
1717494504.916772,0.423298180,,,,
1717494504.916799,,,7.778625488,,
1717494504.918219,,0.000000000,,,
1717494504.938285,,,,,0.818888903
1717494504.950024,0.423242718,,,,
1717494504.950048,,,7.879256248,,
1717494504.950235,,,,0.000000000,
1717494504.966282,,0.000000000,,,
1717494504.976251,,,,,0.818888903
1717494504.982393,0.423199236,,,,
1717494504.982426,,,7.756999969,,
1717494504.988256,,,,0.000000000,
1717494504.998352,,0.000000000,,,
1717494505.008309,,,,,0.818888903
1717494505.017098,0.423200995,,,,
1717494505.017127,,,7.387220860,,
1717494505.018271,,,,0.000000000,
1717494505.035340,,0.000000000,,,
1717494505.046288,,,,,0.818888903
1717494505.050352,0.423206419,,,,
1717494505.050383,,,6.871487617,,
1717494505.057266,,,,0.000000000,
1717494505.068359,,0.000000000,,,
1717494505.079305,,,,,0.818888903
1717494505.083574,0.423236728,,,,
1717494505.083600,,,6.121735573,,
1717494505.089288,,,,0.000000000,
1717494505.099354,,0.000000000,,,
1717494505.111304,,,,,0.818888903
1717494505.117538,0.423321515,,,,
1717494505.117565,,,5.195570946,,
1717494505.121303,,,,0.000000000,
1717494505.138366,,0.000000000,,,
1717494505.148374,,,,,0.818888903
1717494505.150791,0.423412830,,,,
1717494505.150815,,,4.172266960,,
1717494505.166334,,,,0.000000000,
1717494505.176329,,0.000000000,,,
1717494505.183109,0.423499793,,,,
1717494505.183133,,,2.982576132,,
1717494505.187270,,,,,0.818777800
1717494505.200374,,,,0.000000000,
1717494505.210346,,0.000000000,,,
1717494505.216608,0.423615098,,,,
1717494505.216635,,,1.704242468,,
1717494505.221307,,,,,0.818777800
1717494505.232437,,,,0.000000000,
1717494505.242364,,0.000000000,,,
1717494505.251537,0.423641652,,,,
1717494505.251575,,,0.390303105,,
1717494505.253292,,,,,0.818777800
1717494505.270345,,,,0.000000000,
1717494505.283107,0.423755884,,,,
1717494505.283147,,,-0.944990695,,
1717494505.283274,,0.000000000,,,
1717494505.299352,,,,,0.818777800
1717494505.309314,,,,0.000000000,
1717494505.313132,0.423854411,,,,
1717494505.313171,,,-2.261708736,,
1717494505.319321,,0.000000000,,,
1717494505.336355,,,,,0.818777800
1717494505.345116,0.423953325,,,,
1717494505.345144,,,-3.470195532,,
1717494505.350317,,,,0.000000000,
1717494505.361293,,0.000000000,,,
1717494505.371353,,,,,0.818777800
1717494505.379370,0.424088955,,,,
1717494505.379397,,,-4.644021034,,
1717494505.381259,,,,0.000000000,
1717494505.396445,,0.000000000,,,
1717494505.406385,,,,,0.818777800
1717494505.414392,0.424185038,,,,
1717494505.414440,,,-5.617587566,,
1717494505.416325,,,,0.000000000,
1717494505.431312,,0.000000000,,,
1717494505.442435,,,,,0.818777800
1717494505.450315,0.424291581,,,,
1717494505.450357,,,-6.420565128,,
1717494505.452352,,,,0.000000000,
1717494505.468388,,0.000000000,,,
1717494505.479359,,,,,0.818777800
1717494505.482715,0.424397200,,,,
1717494505.482778,,,-7.081801891,,
1717494505.496329,,,,0.000000000,
1717494505.506374,,0.000000000,,,
1717494505.515984,0.424456507,,,,
1717494505.516031,,,-7.517210007,,
1717494505.518288,,,,,0.818777800
1717494505.536402,,,,0.000000000,
1717494505.546406,,0.000000000,,,
1717494505.549912,0.424452096,,,,
1717494505.549952,,,-7.764903069,,
1717494505.562342,,,,,0.818777800
1717494505.574402,,,,0.000000000,
1717494505.583511,0.424462885,,,,
1717494505.583556,,,-7.787979126,,
1717494505.584308,,0.000000000,,,
1717494505.600366,,,,,0.818777800
1717494505.611357,,,,0.000000000,
1717494505.616549,0.424470097,,,,
1717494505.616576,,,-7.587354660,,
1717494505.621358,,0.000000000,,,
1717494505.632367,,,,,0.818777800
1717494505.642388,,,,0.000000000,
1717494505.649343,0.424454033,,,,
1717494505.649393,,,-7.163849831,,
1717494505.652329,,0.000000000,,,
1717494505.667380,,,,,0.818777800
1717494505.677364,,,,0.000000000,
1717494505.683229,0.424397618,,,,
1717494505.683269,,,-6.581510067,,
1717494505.687326,,0.000000000,,,
1717494505.702430,,,,,0.818777800
1717494505.712360,,,,0.000000000,
1717494505.716152,0.424324393,,,,
1717494505.716200,,,-5.765575886,,
1717494505.722389,,0.000000000,,,
1717494505.736457,,,,,0.818777800
1717494505.746406,,,,0.000000000,
1717494505.750533,0.424251169,,,,
1717494505.750650,,,-4.818884373,,
1717494505.756338,,0.000000000,,,
1717494505.766434,,,,,0.818777800
1717494505.779445,,,,0.000000000,
1717494505.783590,0.424168348,,,,
1717494505.783614,,,-3.743504524,,
1717494505.790307,,0.000000000,,,
1717494505.800412,,,,,0.818777800
1717494505.811389,,,,0.000000000,
1717494505.816614,0.424053103,,,,
1717494505.816641,,,-2.565724611,,
1717494505.822399,,0.000000000,,,
1717494505.832431,,,,,0.818777800
1717494505.842465,,,,0.000000000,
1717494505.850659,0.423982948,,,,
1717494505.850684,,,-1.312594056,,
1717494505.852342,,0.000000000,,,
1717494505.869426,,,,,0.818777800
1717494505.879477,,,,0.000000000,
1717494505.884047,0.423903823,,,,
1717494505.884072,,,-0.012802657,,
1717494505.889374,,0.000000000,,,
1717494505.899428,,,,,0.818777800
1717494505.910407,,,,0.000000000,
1717494505.914970,0.423821300,,,,
1717494505.914990,,,1.268799067,,
1717494505.920370,,0.000000000,,,
1717494505.937461,,,,,0.818722248
1717494505.948407,,,,0.000000000,
1717494505.949445,0.423783094,,,,
1717494505.949461,,,2.518863678,,
1717494505.963508,,0.000000000,,,
1717494505.975417,,,,,0.818722248
1717494505.982126,0.423714519,,,,
1717494505.982167,,,3.684320688,,
1717494505.985356,,,,0.000000000,
1717494505.999444,,0.000000000,,,
1717494506.009413,,,,,0.818722248
1717494506.014958,0.423647135,,,,
1717494506.014981,,,4.751798153,,
1717494506.021379,,,,0.000000000,
1717494506.031434,,0.000000000,,,
1717494506.041501,,,,,0.818722248
1717494506.048410,0.423590064,,,,
1717494506.048441,,,5.656507492,,
1717494506.050401,,,,0.000000000,
1717494506.066483,,0.000000000,,,
1717494506.077510,,,,,0.818722248
1717494506.081620,0.423494756,,,,
1717494506.081649,,,6.411615372,,
1717494506.089395,,,,0.000000000,
1717494506.099441,,0.000000000,,,
1717494506.109426,,,,,0.818722248
1717494506.115604,0.423457503,,,,
1717494506.115629,,,7.004894257,,
1717494506.119355,,,,0.000000000,
1717494506.136401,,0.000000000,,,
1717494506.147415,,,,,0.818722248
1717494506.157440,,,,0.000000000,
1717494506.160171,0.423463821,,,,
1717494506.160203,,,7.398028851,,
1717494506.170470,,0.000000000,,,
1717494506.181449,,,,,0.818722248
1717494506.190432,,,,0.000000000,
1717494506.193222,0.423411608,,,,
1717494506.193288,,,7.605029583,,
1717494506.204461,,0.000000000,,,
1717494506.215590,0.423367977,,,,
1717494506.215634,,,7.588162422,,
1717494506.216401,,,,,0.818722248
1717494506.232459,,,,0.000000000,
1717494506.243496,,0.000000000,,,
1717494506.250676,0.423414826,,,,
1717494506.250714,,,7.349616051,,
1717494506.255465,,,,,0.818722248
1717494506.268434,,,,0.000000000,
1717494506.278438,,0.000000000,,,
1717494506.283023,0.423433661,,,,
1717494506.283042,,,6.926361561,,
1717494506.288555,,,,,0.818722248
1717494506.300495,,,,0.000000000,
1717494506.311456,,0.000000000,,,
1717494506.314848,0.423502117,,,,
1717494506.314868,,,6.320249557,,
1717494506.328430,,,,,0.818722248
1717494506.338527,,,,0.000000000,
1717494506.349477,,0.000000000,,,
1717494506.349530,0.423542172,,,,
1717494506.349542,,,5.531808853,,
1717494506.365472,,,,,0.818722248
1717494506.374441,,,,0.000000000,
1717494506.383063,0.423616558,,,,
1717494506.383106,,,4.600815296,,
1717494506.385489,,0.000000000,,,
1717494506.400492,,,,,0.818722248
1717494506.411520,,,,0.000000000,
1717494506.415043,0.423726767,,,,
1717494506.415061,,,3.540750027,,
1717494506.421411,,0.000000000,,,
1717494506.430429,,,,,0.818611085
1717494506.443517,,,,0.000000000,
1717494506.449264,0.423820555,,,,
1717494506.449301,,,2.353137732,,
1717494506.453482,,0.000000000,,,
1717494506.466429,,,,,0.818611085
1717494506.476446,,,,0.000000000,
1717494506.482913,0.423950255,,,,
1717494506.482944,,,1.103955150,,
1717494506.486461,,0.000000000,,,
1717494506.501509,,,,,0.818611085
1717494506.512510,,,,0.000000000,
1717494506.515958,0.424052089,,,,
1717494506.515994,,,-0.168629169,,
1717494506.528460,,0.000000000,,,
1717494506.540490,,,,,0.818611085
1717494506.549681,0.424173445,,,,
1717494506.549714,,,-1.410599947,,
1717494506.550497,,,,0.000000000,
1717494506.567534,,0.000000000,,,
1717494506.577478,,,,,0.818611085
1717494506.581731,0.424301177,,,,
1717494506.581769,,,-2.646655798,,
1717494506.586455,,,,0.000000000,
1717494506.596444,,0.000000000,,,
1717494506.606494,,,,,0.818611085
1717494506.615982,0.424382836,,,,
1717494506.616027,,,-3.798565388,,
1717494506.616509,,,,0.000000000,
1717494506.634541,,0.000000000,,,
1717494506.645580,,,,,0.818611085
1717494506.649115,0.424453259,,,,
1717494506.649163,,,-4.852643013,,
1717494506.661478,,,,0.000000000,
1717494506.671533,,0.000000000,,,
1717494506.682266,0.424575567,,,,
1717494506.682298,,,-5.744658947,,
1717494506.683438,,,,,0.818611085
1717494506.699512,,,,0.000000000,
1717494506.710501,,0.000000000,,,
1717494506.715577,0.424607158,,,,
1717494506.715607,,,-6.474921703,,
1717494506.721493,,,,,0.818611085
1717494506.735537,,,,0.000000000,
1717494506.746546,,0.000000000,,,
1717494506.750279,0.424686342,,,,
1717494506.750317,,,-7.029528618,,
1717494506.758490,,,,,0.818611085
1717494506.769494,,,,0.000000000,
1717494506.779536,,0.000000000,,,
1717494506.782911,0.424746662,,,,
1717494506.782935,,,-7.383728027,,
1717494506.795478,,,,,0.818611085
1717494506.806525,,,,0.000000000,
1717494506.815128,0.424733311,,,,
1717494506.815148,,,-7.513465881,,
1717494506.816479,,0.000000000,,,
1717494506.832528,,,,,0.818611085
1717494506.842610,,,,0.000000000,
1717494506.850477,0.424756765,,,,
1717494506.850509,,,-7.444439411,,
1717494506.853472,,0.000000000,,,
1717494506.869528,,,,,0.818611085
1717494506.881537,,,,0.000000000,
1717494506.882498,0.424741238,,,,
1717494506.882513,,,-7.202867508,,
1717494506.895489,,0.000000000,,,
1717494506.906518,,,,,0.818611085
1717494506.915468,0.424723387,,,,
1717494506.915496,,,-6.738679409,,
1717494506.918499,,,,0.000000000,
1717494506.935600,,0.000000000,,,
1717494506.945610,,,,,0.818611085
1717494506.949975,0.424572736,,,,
1717494506.949997,,,-6.053489208,,
1717494506.955483,,,,0.000000000,
1717494506.965533,,0.000000000,,,
1717494506.976497,,,,,0.818611085
1717494506.982335,0.424468964,,,,
1717494506.982358,,,-5.237475872,,
1717494506.985488,,,,0.000000000,
1717494507.000604,,0.000000000,,,
1717494507.012553,,,,,0.818611085
1717494507.015579,0.424348027,,,,
1717494507.015619,,,-4.291429043,,
1717494507.028520,,,,0.000000000,
1717494507.037586,,0.000000000,,,
1717494507.048577,,,,,0.818611085
1717494507.049977,0.424266458,,,,
1717494507.050018,,,-3.191025972,,
1717494507.064571,,,,0.000000000,
1717494507.074553,,0.000000000,,,
1717494507.082755,0.424077481,,,,
1717494507.082800,,,-2.028413534,,
1717494507.085520,,,,,0.818611085
1717494507.099575,,,,0.000000000,
1717494507.110552,,0.000000000,,,
1717494507.116102,0.423907101,,,,
1717494507.116172,,,-0.766519547,,
1717494507.121521,,,,,0.818611085
1717494507.136618,,,,0.000000000,
1717494507.146603,,0.000000000,,,
1717494507.149164,0.423704326,,,,
1717494507.149193,,,0.465203375,,
1717494507.162547,,,,,0.818555534
1717494507.172595,,,,0.000000000,
1717494507.182432,0.423550546,,,,
1717494507.182463,,,1.691266179,,
1717494507.183499,,0.000000000,,,
1717494507.199551,,,,,0.818555534
1717494507.211557,,,,0.000000000,
1717494507.216407,0.423389912,,,,
1717494507.216448,,,2.884522676,,
1717494507.221514,,0.000000000,,,
1717494507.230527,,,,,0.818555534
1717494507.239599,,,,0.000000000,
1717494507.249614,,0.000000000,,,
1717494507.250299,0.423257500,,,,
1717494507.250375,,,3.993414640,,
1717494507.263549,,,,,0.818555534
1717494507.274575,,,,0.000000000,
1717494507.282653,0.423180014,,,,
1717494507.282680,,,4.927701473,,
1717494507.284546,,0.000000000,,,
1717494507.300617,,,,,0.818555534
1717494507.312577,,,,0.000000000,
1717494507.316068,0.423079520,,,,
1717494507.316090,,,5.776440620,,
1717494507.328547,,0.000000000,,,
1717494507.338623,,,,,0.818555534
1717494507.349123,0.422987133,,,,
1717494507.349159,,,6.476125717,,
1717494507.349567,,,,0.000000000,
1717494507.363582,,0.000000000,,,
1717494507.374575,,,,,0.818555534
1717494507.382380,0.422956228,,,,
1717494507.382411,,,6.949818134,,
1717494507.384538,,,,0.000000000,
1717494507.399626,,0.000000000,,,
1717494507.411613,,,,,0.818555534
1717494507.416177,0.422930658,,,,
1717494507.416202,,,7.288111687,,
1717494507.421556,,,,0.000000000,
1717494507.430514,,0.000000000,,,
1717494507.441617,,,,,0.818555534
1717494507.448545,0.422910452,,,,
1717494507.448573,,,7.377351284,,
1717494507.452659,,,,0.000000000,
1717494507.466597,,0.000000000,,,
1717494507.476568,,,,,0.818555534
1717494507.482658,0.422915339,,,,
1717494507.482679,,,7.282461166,,
1717494507.486572,,,,0.000000000,
1717494507.500595,,0.000000000,,,
1717494507.510591,,,,,0.818555534
1717494507.516717,0.422911346,,,,
1717494507.516758,,,6.965547085,,
1717494507.521564,,,,0.000000000,
1717494507.537626,,0.000000000,,,
1717494507.547647,,,,,0.818555534
1717494507.549999,0.422957033,,,,
1717494507.550017,,,6.478233814,,
1717494507.563600,,,,0.000000000,
1717494507.575612,,0.000000000,,,
1717494507.582917,0.422992229,,,,
1717494507.582936,,,5.795355320,,
1717494507.586599,,,,,0.818555534
1717494507.600651,,,,0.000000000,
1717494507.610653,,0.000000000,,,
1717494507.616549,0.423105001,,,,
1717494507.616592,,,4.911173344,,
1717494507.621582,,,,,0.818555534
1717494507.630598,,,,0.000000000,
1717494507.640711,,0.000000000,,,
1717494507.650093,0.423189938,,,,
1717494507.650129,,,3.956701517,,
1717494507.650583,,,,,0.818555534
1717494507.669601,,,,0.000000000,
1717494507.679607,,0.000000000,,,
1717494507.682449,0.423247099,,,,
1717494507.682497,,,2.848123312,,
1717494507.693587,,,,,0.818555534
1717494507.703674,,,,0.000000000,
1717494507.713648,,0.000000000,,,
1717494507.716356,0.423302054,,,,
1717494507.716397,,,1.664656401,,
1717494507.729618,,,,,0.818555534
1717494507.739645,,,,0.000000000,
1717494507.749700,,0.000000000,,,
1717494507.750464,0.423433602,,,,
1717494507.750481,,,0.407194316,,
1717494507.763681,,,,,0.818555534
1717494507.773672,,,,0.000000000,
1717494507.783472,0.423590809,,,,
1717494507.783501,,,-0.833912671,,
1717494507.784594,,0.000000000,,,
1717494507.800648,,,,,0.818555534
1717494507.810655,,,,0.000000000,
1717494507.815069,0.423779130,,,,
1717494507.815086,,,-2.069378376,,
1717494507.822685,,0.000000000,,,
1717494507.832608,,,,,0.818555534
1717494507.844737,,,,0.000000000,
1717494507.848762,0.423921585,,,,
1717494507.848782,,,-3.259808779,,
1717494507.854643,,0.000000000,,,
1717494507.864712,,,,,0.818555534
1717494507.874682,,,,0.000000000,
1717494507.883891,0.424054712,,,,
1717494507.883952,,,-4.340708256,,
1717494507.884592,,0.000000000,,,
1717494507.901711,,,,,0.818555534
1717494507.912708,,,,0.000000000,
1717494507.916089,0.424146503,,,,
1717494507.916127,,,-5.298192024,,
1717494507.928636,,0.000000000,,,
1717494507.938703,,,,,0.818555534
1717494507.950627,0.424238056,,,,
1717494507.950680,,,-6.047867775,,
1717494507.950691,,,,0.000000000,
1717494507.964748,,0.000000000,,,
1717494507.974685,,,,,0.818555534
1717494507.983663,,,,0.000000000,
1717494507.984326,0.424331039,,,,
1717494507.984343,,,-6.694971561,,
1717494507.998701,,0.000000000,,,
1717494508.008688,,,,,0.818555534
1717494508.015355,0.424424738,,,,
1717494508.015393,,,-7.129458904,,
1717494508.019618,,,,0.000000000,
1717494508.031652,,0.000000000,,,
1717494508.041742,,,,,0.818555534
1717494508.049034,0.424445778,,,,
1717494508.049074,,,-7.364634037,,
1717494508.053632,,,,0.000000000,
1717494508.064711,,0.000000000,,,
1717494508.075681,,,,,0.818555534
1717494508.082530,0.424427867,,,,
1717494508.082564,,,-7.388584137,,
1717494508.086643,,,,0.000000000,
1717494508.100686,,0.000000000,,,
1717494508.110692,,,,,0.818555534
1717494508.115826,0.424373657,,,,
1717494508.115860,,,-7.240529537,,
1717494508.120674,,,,0.000000000,
1717494508.135725,,0.000000000,,,
1717494508.145727,,,,,0.818555534
1717494508.149111,0.424324393,,,,
1717494508.149132,,,-6.870180607,,
1717494508.162661,,,,0.000000000,
1717494508.173723,,0.000000000,,,
1717494508.182357,0.424231261,,,,
1717494508.182387,,,-6.303643227,,
1717494508.183643,,,,,0.818555534
